id,user_id,user_name,vendor_id,vendor_name,category_id,category_name,catalog,qty,desc,unitprice,unit,link,orderdate,receiptdate,comment,location
2250,14,pburke,9,Fisher,6,Lab consumables,0877222,1,"Dish, Culture; Corning; TC-Treated; 100mm Petri style; Sterile; w/Stacking beads; Volume: 11.0 to 16.5mL; Cell growth area: 55cm2; Dimensions (Dia. x H): 100 x 2",396.36,case of 500,https://solutions.sciquest.com/apps/Router/ExternalSiteTransition?url=http%3A%2F%2Fwww.fishersci.com%2Fitemdetail%3Fcatnum%3D0877222,2022-09-09,2022-09-14,,TC lab
2251,7,hpark,4,NEB,4,Cells/Plasmids,B9035S,1,NEB 10-beta/Stable Outgrowth Medium - 4x25 ml,78.30,each,https://www.neb.com/products/b9035-neb-10-beta-stable-out-growth-medium#Product%20Information,2022-09-14,2022-10-06,,-80C commons
2252,25,tbottorff,15,Research Products International,5,Chemicals,C46000-5.0,1,"Carbenicillin, Disodium Salt, 5 Grams",126.90,5 g,https://www.rpicorp.com/products/antibiotics/antibiotics-c-f/carbenicillin-5-g.html?ga_list_name=Search%20(Grid%20View),2022-10-03,2022-10-07,,266
2253,26,kchen,15,Research Products International,5,Chemicals,ZD4004-1-L,4,DNA Binding Buffer,54.15,100 ml,https://www.rpicorp.com/products/zymo-products/dna/dna-binding-buffer-100-ml.html,2022-10-11,2023-05-01,,21
2254,7,hpark,4,NEB,4,Cells/Plasmids,C3020K,1,NEB 10-beta Electrocompetent E.coli,204.30,6x0.1 ml,https://www.neb.com/products/c3020-neb-10-beta-electrocompetent-e-coli,2022-10-14,2022-10-17,for library prep,"New -80C, see HPark rack"
2255,7,hpark,13,Genesee Scientific,2,Mol Bio Consumables,88-143,6,UPrep® Spin Columns (extra miniprep columns),35.75,50 columns,https://geneseesci.com/shop-online/product-details/?product=88-143,2022-10-14,2022-10-20,,21
2256,7,hpark,13,Genesee Scientific,6,Lab consumables,27-125U,4,".2ml 8-Well PCR Strip Tubes, U, Hinged Flat Caps Attached",92.60,each,https://geneseesci.com/shop-online/product-details/?product=27-125U,2022-10-14,2022-10-20,,60 (temporarily keep them in the dark room)
2257,7,hpark,12,USA Scientific,6,Lab consumables,1122-1730,4,"1000 ul XL TipOne filter tip refill cassette, sterile",56.65,1000 tips,http://www.usascientific.com/1000ul-tipone-xl-filter-tip-cassette.aspx,2022-10-14,2022-10-20,,5
2258,7,hpark,12,USA Scientific,6,Lab consumables,1111-0206,10,1-200uL TipOne® Pipette Tip Stacks ,23.55,2x5 layers of 96 tips (9600 total),https://www.usascientific.com/tipone-stacks/p/tipone-stacks,2022-10-14,2022-11-22,to hold us over until normal tips arrive,6
2259,14,pburke,4,NEB,2,Mol Bio Consumables,E2040S,1,HiScribe™ T7 High Yield RNA Synthesis Kit,208.80,50 rxns,https://www.neb.com/products/e2040-hiscribe-t7-high-yield-rna-synthesis-kit,2022-10-19,2022-10-25,,267
2260,22,pnugent,12,USA Scientific,9,Cell Culture,CC7682-3614,2,"CytoOne(R) 150 x 20 mm TC dish, 5/sleeve, 60/case",70.65,12 sleeves of 5 dishes,https://www.usascientific.com/cytoone-dish/p/cytoone-dish,2022-10-30,2022-12-05,,TC room
2261,22,pnugent,12,USA Scientific,9,Cell Culture,CC7682-3359,1,"CytoOne(R) 60 x 15 mm TC dish, 10/sleeve, 300/case",61.15,30 sleeves of 10 dishes,https://www.usascientific.com/cytoone-dish/p/cytoone-dish,2022-10-30,2022-11-04,,TC room
2262,22,pnugent,9,Fisher,5,Chemicals,BP14262,1,LB broth,148.01,2kg,http://www.fishersci.com/itemdetail?catnum=BP14262,2022-10-30,2022-11-02,,190 
2263,22,pnugent,62,Lonza,5,Chemicals,VCA-1003,1,Cell Line Nucleofector Kit V,475.00,25 rxns,https://bioscience.lonza.com/lonza_bs/US/en/Transfection/p/000000000000193062/Cell-Line-Nucleofector-Kit-V,2022-10-31,2022-11-07,,TC room
2264,7,hpark,13,Genesee Scientific,5,Chemicals,11-317AC,2,Zymo Quick-DNA MiniPrep Kit,113.65,50 preps,https://geneseesci.com/shop-online/product-details/11-317AC,2022-11-14,2022-11-22,For genomic DNA preps,150
2265,7,hpark,9,Fisher,9,Cell Culture,317275-100ML,1,Dimethyl Sulfoxide (DMSO),41.62,100ml,https://www.fishersci.com/shop/products/dimethyl-sulfoxide-calbiochem-emd-millipore/317275100ML#?keyword=,2022-11-14,2022-11-16,For TC,
2266,14,pburke,9,Fisher,8,Antibodies,17-9876-41,1,"HLA-A2-APC, Clone-BB7.2, Species Reactivity-Hu, Mouse Monoclonal, Primary Antibody, APC ",76.88,5uL (25 tests. 0.5ug/test),https://www.thermofisher.com/antibody/product/HLA-A2-Antibody-clone-BB7-2-Monoclonal/17-9876-41,2022-11-14,,For anti HLA-A2,Common 4c Fridge primary antibody box
2267,14,pburke,11,Fred Hutch Stock Room,5,Chemicals,MAS-12-GL,2,Bleach,7.87,1 gallon,https://centernet.fhcrc.org/CN/depts/materiel/purchasing/stockroom/stk/index.html,2022-11-14,2023-01-05,,77
2268,22,pnugent,11,Fred Hutch Stock Room,2,Mol Bio Consumables,15596018,1,Trizol reagent,246.14,200ml,https://www.thermofisher.com/order/catalog/product/15596018#/15596018,2022-11-17,2022-11-17,,266 (common 4C fridge)
2269,22,pnugent,9,Fisher,2,Mol Bio Consumables,FERR0181,1,"dNTP Set; 4 x 0.25mL; 100mM solutions of dATP, dGTP, dCTP and dTTP in separate tubes",141.02,ea,http://www.fishersci.com/itemdetail?catnum=FERR0181,2023-02-06,2023-02-08,,267 - dNTP box
2270,26,kchen,13,Genesee Scientific,6,Lab consumables,D2002,1,YeaStar Genomic DNA Kit for yeast,149.65,40 preps,https://www.zymoresearch.com/yeastar-genomic-dna-kit,2022-11-28,2022-12-06,,80
2271,22,pnugent,52,IDT,2,Mol Bio Consumables,51-01-18-25,1,ReadyMade Random Hexamers,28.00,10 nmol,https://www.idtdna.com/pages/products/custom-dna-rna/readymade-inventoried-oligos/readymade-randomers,2022-11-28,2022-11-30,"Reconstitute upon arrival, then make aliquots at 1",267
2272,7,hpark,13,Genesee Scientific,6,Lab consumables,89-171,2,"Diversified Biotech Direct Thermal Cryo-Tags Label, 3/8"" Diameter",71.75,1000,https://geneseesci.com/shop-online/product-details/89-171,2022-11-28,2022-12-05,order these circles for tube caps,
2273,26,kchen,9,Fisher,7,Enzymes,FERFD0596,1,FastDigest NotI 250 reactions,300.00,each,https://www.fishersci.ca/shop/products/fermentas-fastdigest-noti-1/ferfd0596,2022-12-01,2022-12-06,,-20 freezer
2274,7,hpark,13,Genesee Scientific,2,Mol Bio Consumables,88-343,10,UPrep® Micro Spin Columns (extra 5ug columns),32.45,50 columns,https://geneseesci.com/shop-online/product-details/?product=88-343,2022-12-16,2022-12-27,,21
2275,7,hpark,12,USA Scientific,6,Lab consumables,1120-3710,5,"TipOne 10 ul XL ultra micro filter tip refill, sterile, 10 cassettes of 96 tips (960 tips)",49.30,ea,https://www.usascientific.com/tipone-filter-refills/p/tipone-filter-refills?vpc=1120-3710,2022-12-16,2023-01-11,,
2276,7,hpark,9,Fisher,6,Lab consumables,19167030C,10,"Microflex Comfort Grip Powder-Free Latex Exam Gloves, Size: Medium",17.00,each,http://www.fishersci.com/itemdetail?catnum=19177522,2022-12-16,2022-12-20,,52
2277,7,hpark,69,"THOMAS SCIENTIFIC, INC",6,Lab consumables,133220,1,"Dymo LW Multi-Purpose Labels 1/2"" x 1""~I1030~133220~30333",17.81,one Roll,http://www.amazon.com/gp/product/B00KQL0F94?psc=1&redirect=true&ref_=od_aui_detailpages00,2022-12-16,,order this for labeling cryovials ,
2278,22,pnugent,11,Fred Hutch Stock Room,7,Enzymes,F548L,1,Phusion Flash High-Fidelity PCR Master Mix; 100 x 20uL Rxns,387.09,each,https://www.lifetechnologies.com/order/catalog/product/F548L,2022-12-16,2022-12-16,,-20 freezer
2279,22,pnugent,11,Fred Hutch Stock Room,9,Cell Culture,31-985-062,1,Gibco Opti-MEM I Reduced Serum Medium,23.88,100 ml,https://www.fishersci.com/itemdetail?catnum=31985062,2022-12-16,2022-12-16,,TC room 4 C
2280,14,pburke,2,VWR,6,Lab consumables,RV402,1,"RIVAL™ 200 Pack Accelerator Free, Soft Modulus, Exam Grade Nitrile Gloves, TechNiGlove - RV402 ",42.80,200 gloves,https://us.vwr.com/store/catalog/static_catalog.jsp?catalog_number=10791-606,2022-12-20,2022-12-27,For Phil - accelerator-free,TC
2281,14,pburke,9,Fisher,1,Labware,1495970C,1,Falcon 15mL Conical Centrifuge Tubes,118.33,case of 500,http://www.fishersci.com/itemdetail?catnum=1495970C,2022-12-20,2023-01-18,,8
2282,7,hpark,9,Fisher,7,Enzymes,FD0084,1,FastDigest BglII,46.59,each,https://www.thermofisher.com/order/catalog/product/FD0084,2022-12-26,2022-12-29,,Enzyme box at -20C
2283,22,pnugent,17,Life Technologies,2,Mol Bio Consumables,Q32851,1,Qubit™ dsDNA HS Assay Kit,120.00,100 assays,https://www.thermofisher.com/order/catalog/product/Q32851,2022-12-27,2022-12-30,dsDNA quantification,266
2284,22,pnugent,9,Fisher,6,Lab consumables,Q32856,1,Qubit Assay Tubes,106.00,Pack of 500,https://www.thermofisher.com/order/catalog/product/Q32856,2022-12-27,2022-12-30,,93
2285,22,pnugent,9,Fisher,6,Lab consumables,FB0875713,3,"Dish, Petri; Fisherbrand; Slippable, beveled ridge; 100 x 15mm; Polystyrene; Redesigned packaging (outer carton, strong polymer vacuum sealed sleeves) prevent scuffing and breakage; Inner sleeves feat",56.88,case,https://www.fishersci.com/externalappproductdisplay?catnum=FB0875713&catalogId=&isChemical=false&langId=-1&storeId=10652&isItem=Yes,2023-01-03,,,4
2286,7,hpark,3,Bio-Rad,6,Lab consumables,1652089,3,Biorad Electroporation Cuvettes 1mm gap,132.75,pack of 50,http://www.bio-rad.com/en-us/product/gene-pulser-micropulser-electroporation-cuvettes,2023-01-05,2023-01-10,,15
2287,14,pburke,15,Research Products International,5,Chemicals,H75020-1.0,1,"Hygromycin B, Powder Form",123.08,1 g,https://www.rpicorp.com/products/biochemicals/antibiotics/hygromycin-b-powder-1-g.html,2023-01-06,2023-01-17,For TC,75
2288,22,pnugent,4,NEB,6,Lab consumables,E7770S,1,NEBNext Ultra II RNA Library Prep Kit for Illumina,817.20,24 rxn,https://www.neb.com/products/e7770-nebnext-ultra-ii-rna-library-prep-kit-for-illumina#Product%20Information,2023-01-10,2023-01-11,,267
2289,22,pnugent,42,Beckman Coulter,2,Mol Bio Consumables,A63880,1,Ampure XP beads,337.36,5ml,https://www.beckmancoulter.com/wsrportal/wsrportal/wsr/research-and-discovery/products-and-services/nucleic-acid-sample-preparation/agencourt-ampure-xp-pcr-purification/index.htm?i=A63880#2/10//0/25/1,2023-01-11,2023-01-19,for deep seq library prep,75
2290,29,rbakker,17,Life Technologies,7,Enzymes,FD0454,2,FastDigest Esp3I (BsmBI),71.81,20 rxns,https://www.thermofisher.com/order/catalog/product/FD0454,2023-01-12,,,Restriction enzymes box 2 in -20	
2291,29,rbakker,42,Beckman Coulter,2,Mol Bio Consumables,A63881,1,Agencourt AMPure XP,1249.73,60 mL,https://www.beckman.com/reagents/genomic/cleanup-and-size-selection/pcr/a63881,2023-01-12,2023-01-19,,75
2292,29,rbakker,9,Fisher,5,Chemicals,AAJ6690103,1,Cycloheximide ultrapure 95%,40.35,1 g,https://www.fishersci.com/shop/products/cycloheximide-ultrapure-98/AAJ6690103,2023-01-12,2023-01-17,,
2293,29,rbakker,9,Fisher,9,Cell Culture,L3000015 	  ,1,Lipofectamine 3000 Transfection Reagent,758.37,1.5 mL,https://www.thermofisher.com/order/catalog/product/L3000015,2023-01-12,2023-01-13,,TC room fridge
2294,29,rbakker,9,Fisher,7,Enzymes,18090050,1,Superscript IV Reverse Transcriptase,335.72,"10,000 U",https://www.thermofisher.com/order/catalog/product/18090050,2022-12-27,2023-01-12,,
2295,29,rbakker,4,NEB,2,Mol Bio Consumables,E7760L,1,NEBNext Ultra II Directional RNA Library Prep Kit for Illumina,2857.50,96 reactions,https://www.neb.com/products/e7760-nebnext-ultra-ii-directional-rna-library-prep-kit-for-illumina#Product%20Information,2023-01-11,2022-12-27,,
2296,29,rbakker,4,NEB,2,Mol Bio Consumables,E7760S,1,NEBNext Ultra II Directional RNA Library Prep Kit for Illumina,841.50,24 reactions,https://www.neb.com/products/e7760-nebnext-ultra-ii-directional-rna-library-prep-kit-for-illumina#Product%20Information,2022-09-21,2022-09-25,,
2297,7,hpark,9,Fisher,7,Enzymes,FERFD1464,1,FastDigest BshTI (AgeI),61.11,20ul,https://www.thermofisher.com/order/catalog/product/FD1464,2023-01-24,2023-01-25,,-20C shelf (replace old aliquot once it runs out)
2298,7,hpark,6,Zymo Research,5,Chemicals,D4001-1-100,1,ADB Agarose Dissolving Buffer,71.76,each,http://www.zymoresearch.com/buffers/adb-agarose-dissolving-buffer-100-ml,2023-01-24,2023-02-03,,21
2299,14,pburke,9,Fisher,6,Lab consumables,14955233,4,"BASIX 5ml sterile disposable pipettes, polystyrene",22.96,case of 200,https://www.fishersci.com/itemdetail?catnum=14955233,2023-01-25,,for TC,
2300,14,pburke,9,Fisher,6,Lab consumables,1367811E,4,"10ml sterile disposable pipettes, polystyrene",24.97,case of 200,http://www.fishersci.com/itemdetail?catnum=1367811D,2023-01-25,2023-02-15,For TC,
2301,14,pburke,12,USA Scientific,9,Cell Culture,CC7682-7506,1,"CytoOne(R) 6-well TC plate, clear, indiv. wrapped with lids, 50/case",57.05,50/case,https://www.usascientific.com/cytoone-multiwell-plate/p/cytoone-plate,2023-01-25,2023-02-15,,TC room
2302,7,hpark,13,Genesee Scientific,2,Mol Bio Consumables,88-143,10,UPrep® Spin Columns (extra miniprep columns),37.05,50 columns,https://geneseesci.com/shop-online/product-details/?product=88-143,2023-01-26,2023-01-30,,21
2303,14,pburke,15,Research Products International,5,Chemicals,D43020-5.0,1, Doxycycline Hydrochloride,56.25,5g,https://www.rpicorp.com/products/antibiotics/antibiotics-c-f/doxycycline-hcl-5-g.html,2023-01-27,2023-02-21,,266 - antibiotics box
2304,7,hpark,61,Cayman Chemical,5,Chemicals,21048-25,1,Emetine,154.00,25 mg,https://www.caymanchem.com/product/21048/emetine-(hydrochloride-hydrate),2023-01-30,,,
2305,22,pnugent,9,Fisher,6,Lab consumables,15901111,2,Fisherbrand Lead-Free Autoclave Tape,15.25,1 roll,https://www.fishersci.com/itemdetail?catnum=15901111,2023-01-31,2023-02-02,,
2306,26,kchen,13,Genesee Scientific,5,Chemicals,11-417A,2,Buffer P3 (Yellow),49.45,440 ml,https://www.zymoresearch.com/products/buffer-p3-yellow,2023-02-02,2023-02-07,,75
2307,26,kchen,14,Sigma Aldrich,5,Chemicals,P4338-500G,1,"Poly(ethylene glycol) BioXtra, average mol wt 3,350, powder",103.00,each,http://www.sigmaaldrich.com/catalog/product/sial/p4338?lang=en&region=US,2023-02-03,2023-02-06,This is for yeast transformation and a replacement,170
2308,22,pnugent,9,Fisher,2,Mol Bio Consumables,F518L,3,Phusion HF Buffer Pack,36.64,4 x 1.5 mL tubes,https://www.thermofisher.com/order/catalog/product/F518L?ICID=search-product,2023-02-07,,,-20 freezer (bottom shelf)
2309,7,hpark,9,Fisher,7,Enzymes,FERFD1014,1,FastDigest BbsI,49.28,20 ul,https://www.fishersci.com/shop/products/thermo-scientific-fastdigest-bpii-20-l/ferfd1014,2023-02-07,2023-02-09,,Large -20C freezer
2310,7,hpark,9,Fisher,7,Enzymes,FD0604,1,Thermo Scientific FastDigest PaeI (SphI),33.08,20 uL ,https://www.thermofisher.com/order/catalog/product/FD0604,2023-02-07,2023-02-10,,Restriction enzymes box in 267
2311,7,hpark,12,USA Scientific,6,Lab consumables,1120-3710,8,"TipOne 10 ul XL ultra micro filter tip refill, sterile, 10 cassettes of 96 tips (960 tips)",49.30,ea,https://www.usascientific.com/tipone-filter-refills/p/tipone-filter-refills?vpc=1120-3710,2023-02-07,2023-02-10,,
2312,7,hpark,12,USA Scientific,6,Lab consumables,1120-8710,4,"TipOne 200 ul XL ultra micro filter tip refill, sterile, 10 cassettes of 96 tips (960 tips)",48.40,ea,https://www.usascientific.com/tipone-filter-refills/p/tipone-filter-refills?vpc=1120-8710,2023-02-07,2023-02-10,,
2313,7,hpark,12,USA Scientific,6,Lab consumables,1111-3200,10,10uL TipOne® Pipette Tip Stacks ,26.90,2x5 layers of 96 tips (9600 total),https://www.usascientific.com/tipone-stacks/p/tipone-stacks,2023-02-07,2023-02-10,to hold us over until normal tips arrive,6
2314,7,hpark,12,USA Scientific,6,Lab consumables,1111-0206,10,1-200uL TipOne® Pipette Tip Stacks ,26.90,2x5 layers of 96 tips (9600 total),https://www.usascientific.com/tipone-stacks/p/tipone-stacks,2023-02-07,2023-03-15,to hold us over until normal tips arrive,6
2315,7,hpark,9,Fisher,7,Enzymes,FD1564,1,FastDigest XmaJI 20 reactions,125.75,ea,https://www.lifetechnologies.com/order/catalog/product/FD1564,2023-02-08,2023-02-14,,
2316,29,rbakker,4,NEB,2,Mol Bio Consumables,S1419S,1,Oligo dT25 Magnetic Beads ,305.10,5ml,https://www.neb.com/products/s1419-oligo-dt25-magnetic-beads,2023-02-13,2023-02-16,for polyA purification of RNA,266
2317,14,pburke,9,Fisher,9,Cell Culture,12556004,4,Cell Culture; BioLite; 6-well multidish,51.68,50/case,https://www.fishersci.com/itemdetail?catnum=12556004,2023-02-15,2023-03-15,,TC room
2318,14,pburke,9,Fisher,6,Lab consumables,229005B,1,"Celltreat 5ml sterile disposable pipettes, polystyrene",42.53,case of 200,https://www.fishersci.com/itemdetail?catnum=14955233,2023-02-15,2023-03-14,for TC (test order to see if we can get some 5mL p,
2319,14,pburke,9,Fisher,6,Lab consumables,1367811C,2,"2ml sterile disposable pipettes, polystyrene",44.53,case of 500,http://www.fishersci.com/itemdetail?catnum=1367811D,2023-02-15,2023-03-02,for TC,TC room
2320,22,pnugent,14,Sigma Aldrich,5,Chemicals,L4158-100G	,1,Lithium acetate dihydrate,35.50,each,http://www.sigmaaldrich.com/catalog/product/sial/l4158?lang=en&region=US,2023-02-16,2023-02-21,,171
2321,7,hpark,13,Genesee Scientific,6,Lab consumables,27-125U,4,".2ml 8-Well PCR Strip Tubes, U, Hinged Flat Caps Attached",95.85,each,https://geneseesci.com/shop-online/product-details/?product=27-125U,2023-02-23,2023-03-17,,60 (temporarily keep them in the dark room)
2322,7,hpark,13,Genesee Scientific,2,Mol Bio Consumables,D4027-1-160,1, Buffer P1 (160 ml) (Red),29.62,160 mL,http://www.zymoresearch.com/buffers/dna-wash-buffer-48-ml,2023-02-23,2023-03-10,,21
2323,7,hpark,13,Genesee Scientific,2,Mol Bio Consumables,D4027-2-160,2, Buffer P2 (160 ml) (Green),29.62,160 mL,http://www.zymoresearch.com/buffers/buffer-p2-160-ml-green,2023-02-23,2023-03-10,,21
2324,7,hpark,2,VWR,5,Chemicals,10805-182,1,"Avantor Seradigm FB Essence - 3100-500GH, 500 mL, FB Essence, Gamma Irradiated and Heat Inactivated",142.65,500ml bottle,https://us.vwr.com/store/product?keyword=10805-182,2023-02-24,2023-03-02,,Culture room 4C
2325,7,hpark,9,Fisher,6,Lab consumables,19167030C,20,"Microflex Comfort Grip Powder-Free Latex Exam Gloves, Size: Medium",8.36,each,http://www.fishersci.com/itemdetail?catnum=19177522,2023-02-24,2023-03-03,,52
2326,7,hpark,13,Genesee Scientific,2,Mol Bio Consumables,44-101L,1,"N-GEN Nitrile Gloves, L, Light Blue, Powder-Free",178.50,10 boxes of 100 gloves,https://geneseesci.com/shop-online/product-details/44-101L,2023-02-24,2023-03-15,,52
2327,7,hpark,9,Fisher,6,Lab consumables,05408131,2,Fisherbrand Premium Microcentrifuge Tubes: 1.5mL; Natural,125.43,"case of 5,000",http://www.fishersci.com/itemdetail?catnum=05408129,2023-02-24,2023-03-09,,20
2328,7,hpark,9,Fisher,5,Chemicals,NC9043182,1,InVitria ITSE Animal-Free - 10mL,72.00,10ml bottle,https://www.fishersci.com/shop/products/itse-animal-free-10ml/NC9043182?searchHijack=true&searchTerm=NC9043182&searchType=RAPID&matchedCatNo=NC9043182,2023-02-24,2023-03-09,,Culture room 4C
2329,22,pnugent,13,Genesee Scientific,6,Lab consumables,25-242,3,"Syringe Filters, PVDF, 0.45µm, 30mm Diameter, Sterile",49.70,pack of 30,https://geneseesci.com/shop-online/product-details/?product=25-242,2023-02-24,2023-03-23,,185 and TC room
2330,7,hpark,9,Fisher,6,Lab consumables,08100240,2,"Cell Lifter / Scraper, Fisherbrand, Individually wrapped, 100/CS",120.77,case of 100,https://www.fishersci.com/itemdetail?catnum=08100240,2023-02-27,2023-03-02,,cell culture and 175
2331,7,hpark,9,Fisher,9,Cell Culture,501489252,1,InVitria ITSE+A Animal-Free - 10mL,77.00,each,https://www.fishersci.com/shop/products/itse-a-animal-free-10ml-1/501489252?searchHijack=true&searchTerm=501489252&searchType=RAPID&matchedCatNo=501489252,2023-02-27,2023-03-02,,
2332,7,hpark,9,Fisher,7,Enzymes,FERFD2204 ,1,FastDigest PacI,62.44,25uL,https://www.fishersci.com/itemdetail?catnum=FERFD2204,2023-03-01,2023-03-07,,-20 freezer
2333,7,hpark,17,Life Technologies,7,Enzymes,FD0294,1,FastDigest Eco31I (BsaI),70.20,100 rxns,https://www.thermofisher.com/order/catalog/product/FD0293,2023-03-03,2023-03-09,,
2334,7,hpark,9,Fisher,7,Enzymes,FD1704,1,FastDigest DpnI 100 reactions,68.91,ea,https://www.thermofisher.com/order/catalog/product/FD1703,2023-03-03,2023-03-09,,267-enzymes box
2335,26,kchen,6,Zymo Research,2,Mol Bio Consumables,R1003-3-24,1,RNA Wash Buffer,67.00,each,https://www.rpicorp.com/products/zymo-products/rna/rna-wash-buffer-24-ml.html,2023-03-07,2023-03-20,,150
2336,22,pnugent,9,Fisher,6,Lab consumables,14955234,4,Basix Polystyrene Serological Pipets; Color code: Orange; Graduated division: 1/10; Capacity: 10mL,27.39,Case of 200,https://www.fishersci.com/store1/products/itemdetail?catnum=14955234&isItem=yes,2023-03-09,2023-03-13,,TC room
2337,22,pnugent,9,Fisher,6,Lab consumables,1367522,3,"Falcon Disposable Polystyrene Serological Pipets, Sterile; 5 ml",48.66,Case of 200,https://www.fishersci.com/itemdetail?catnum=1367522,2023-03-09,2023-03-13,,TC room
2338,22,pnugent,80,Apex Bio,5,Chemicals,A8011-100,1,Biotin Tyramide,105.00,100 mg,https://www.apexbt.com/biotin-tyramide.html,2023-03-10,2023-03-15,For APEX labeling,TC room -20 freezer
2339,22,pnugent,9,Fisher,5,Chemicals,AC464571000,1," Hydrogen peroxide, 12% w/v, Thermo Scientific Chemicals",17.38,100 ml,https://www.fishersci.com/itemdetail?catnum=AC464571000,2023-03-10,2023-03-20,,266
2340,22,pnugent,63,Santa Cruz Biotech,5,Chemicals,sc-200810,1,Trolox,25.00,500 mg,https://www.scbt.com/p/trolox-53188-07-1,2023-03-10,2023-03-17,,TC room -20 C
2341,22,pnugent,63,Santa Cruz Biotech,5,Chemicals,sc-215877,1,(+)-Sodium L-ascorbate,37.00,25 g,https://www.scbt.com/p/plus-sodium-l-ascorbate-134-03-2,2023-03-10,2023-03-29,,
2342,22,pnugent,63,Santa Cruz Biotech,5,Chemicals, sc-208393,1,Sodium azide,30.00,25 g,https://www.scbt.com/p/sodium-azide-26628-22-8,2023-03-10,2023-03-17,,266
2343,7,hpark,17,Life Technologies,2,Mol Bio Consumables,10977015,10,UltraPure DNase/RNase-Free Distilled Water,9.87,500ml,http://www.lifetechnologies.com/order/catalog/product/10977015,2023-03-13,2023-03-17,,80
2348,7,hpark,3,Bio-Rad,6,Lab consumables,1652089,3,Biorad Electroporation Cuvettes 1mm gap,132.75,pack of 50,http://www.bio-rad.com/en-us/product/gene-pulser-micropulser-electroporation-cuvettes,2023-03-21,2023-03-24,,15
2349,7,hpark,4,NEB,4,Cells/Plasmids,C3020K,1,NEB 10-beta Electrocompetent E.coli,213.30,6x0.1 ml,https://www.neb.com/products/c3020-neb-10-beta-electrocompetent-e-coli,2023-03-21,2023-03-23,for library prep,"New -80C, see HPark rack"
2350,7,hpark,9,Fisher,6,Lab consumables,FB0875713,4,"Dish, Petri; Fisherbrand; Slippable, beveled ridge; 100 x 15mm; Polystyrene; Redesigned packaging (outer carton, strong polymer vacuum sealed sleeves) prevent scuffing and breakage; Inner sleeves feat",56.88,case,https://www.fishersci.com/externalappproductdisplay?catnum=FB0875713&catalogId=&isChemical=false&langId=-1&storeId=10652&isItem=Yes,2023-03-21,2023-03-23,,4
2351,29,rbakker,9,Fisher,5,Chemicals,DF0118170,1,"Media additive, Microbiology; BD; BBL; Difco; Bacto; Peptone, Fine Powder; Bottle; Quantity: 500g; 1/EA 211677",142.00,each,https://www.fishersci.com/shop/products/bd-bbl-difco-media-additives-ingredients-reagents-peptone-3/p-4897964,2023-03-30,2023-04-03,,Chemical Racks (169)
2352,22,pnugent,9,Fisher,6,Lab consumables,0877222,2,"Dish, Culture; Corning; TC-Treated; 100mm Petri style; Sterile; w/Stacking beads; Volume: 11.0 to 16.5mL; Cell growth area: 55cm2; Dimensions (Dia. x H): 100 x 2",404.29,case of 500,https://solutions.sciquest.com/apps/Router/ExternalSiteTransition?url=http%3A%2F%2Fwww.fishersci.com%2Fitemdetail%3Fcatnum%3D0877222,2023-04-10,2023-04-14,,TC lab
2353,22,pnugent,4,NEB,7,Enzymes,M0212S,1,Klenow Fragment (3'?5' exo-),61.20,200 units,https://www.neb.com/products/m0212-klenow-fragment-3-5-exo#Product%20Information,2023-04-19,2023-04-21,,267
2354,22,pnugent,9,Fisher,9,Cell Culture,12556003,3,150 mm / 15 cm tissue culture treated dish,113.16,case of 120,https://www.fishersci.com/shop/products/biolite-cell-culture-treated-dishes/p-4524624,2023-04-24,2023-04-26,,For TC
2355,26,kchen,15,Research Products International,5,Chemicals,ZD4036-3-240,1,"Endo-Wash Buffer, 240 ml",96.00,240 ml,https://www.rpicorp.com/products/zymo-products/plasmid/endo-wash-buffer-240-ml.html,2023-04-27,2023-05-09,,21
2356,26,kchen,9,Fisher,5,Chemicals,BP1422500,1,Fisher BioReagents™ Microbiology Media Additives: Yeast Extract ,59.00,each,https://www.fishersci.com/shop/products/fisher-bioreagents-microbiology-media-additives-yeast-extract-3/bp1422500?searchHijack=true&searchTerm=BP1422500&searchType=RAPID&matchedCatNo=BP1422500,2023-04-27,2023-05-01,,173
2357,26,kchen,4,NEB,2,Mol Bio Consumables,E2040S,1,HiScribe™ T7 High Yield RNA Synthesis Kit,219.00,50 rxns,https://www.neb.com/products/e2040-hiscribe-t7-high-yield-rna-synthesis-kit,2023-04-27,2023-05-01,,267
2358,26,kchen,6,Zymo Research,7,Enzymes,ZE1006,1,R-Zymolyase (with RNase A),149.00,1000U,https://www.zymoresearch.com/products/zymolyase,2023-04-27,2023-05-09,use with YeaStar gDNA kit,150
2359,26,kchen,13,Genesee Scientific,6,Lab consumables,11-325,1,RNA Clean & Concentrator-5,157.00,50 preps,https://geneseesci.com/shop-online/product-details/?product=11-325,2023-04-27,2023-05-03,,RNA reagents (Bench 2)
2360,7,hpark,15,Research Products International,5,Chemicals,ZD4036-3-240,1,"Endo-Wash Buffer, 240 ml",96.82,240 ml,https://www.rpicorp.com/products/zymo-products/plasmid/endo-wash-buffer-240-ml.html,2023-05-01,2023-06-01,,21
2361,7,hpark,9,Fisher,1,Labware,1495949A,3,Falcon 50mL Conical Centrifuge Tubes,128.45,case of 500,http://www.fishersci.com/itemdetail?catnum=1495949A,2023-05-01,2023-05-17,,8
